District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,longitude,latitude,Duration_Default,Duration_Hours
9,Greenup,US-23,US-23 NC,18.3,18.3,Both directions blocked at 17th St. (18.3 mm). Motorists may detour via US 23X-Winchester Ave.,2021-08-19 15:00:00,2021-08-20 13:12:00,-82.880038,38.67208,0 days 22:12:00,22.2
9,Lewis,KY-1021,BRIARY RD,0.0,1.0,Road blocked due to high water. Updates as available.,2021-03-03 17:00:00,2021-03-04 16:26:01,-83.091169,38.58331,0 days 23:26:01,23.4336
9,Lewis,KY-1021,BRIARY RD,3.0,4.0,Road blocked due to high water. Updates as available.,2021-03-03 17:00:00,2021-03-05 20:34:01,-83.091169,38.58331,2 days 03:34:01,51.5669
9,Lewis,KY-59,KY-59,22.0,22.0,Blocked in both directions. Motorists may self-detour via KY 344 and KY 989.,2021-09-01 07:45:00,2021-09-03 13:58:01,-83.32648,38.570334,2 days 06:13:01,54.2169
9,Lewis,KY-59,KY-59,22.0,22.0,"SLIDE HAD ROAD BLOCKED, Local motorists should detour using KY 344, KY 989",2021-09-01 07:49:00,2021-09-02 01:58:01,-83.32648,38.570334,0 days 18:09:01,18.1503
9,Lewis,KY-989,SALT LICK RD,12.0,12.7,Road closed due to flooding. Updates as available.,2021-03-01 12:00:00,2021-03-03 19:30:00,-83.432839,38.567643,2 days 07:30:00,55.5
9,Mason,KY-3056,JERSEY RIDGE RD,7.2,7.2,Road blocked for repairs. Barricades will be placed at Jersey Ridge Rd and KY 8. Local access only will be permitted past these points. Through traffic should use US 68 and KY 8.,2021-06-27 08:00:00,2021-06-30 19:58:01,-83.780426,38.66184,3 days 11:58:01,83.9669
9,Nicholas,KY-32,KY-36,6.0,7.0,ROADWAY BLOCKED DUE TO FLOODING,2021-07-30 07:20:00,2021-07-30 13:28:00,-84.070069,38.330892,0 days 06:08:00,6.1333
9,Nicholas,KY-3316,TAYLORS CREEK RD,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 15:33:00,2021-03-02 17:18:01,-84.044327,38.254144,1 days 01:45:01,25.7503
9,Nicholas,KY-36,CONCRETE RD,0.0,6.0,ROADWAY BLOCKED DUE TO FLOODING,2021-07-30 07:22:00,2021-07-30 13:28:00,-84.056058,38.315018,0 days 06:06:00,6.1
9,Nicholas,KY-36,CONCRETE RD,5.7,5.8,ROADWAY BLOCKED DUE TO FLOODING,2021-07-30 07:22:00,2021-07-30 17:56:01,-84.056058,38.315018,0 days 10:34:01,10.5669
9,Nicholas,KY-57,GRAVEL RD,0.0,0.0,ROADWAY BLOCKED DUE TO FLOODING,2021-07-30 07:23:00,2021-07-30 13:28:00,-83.973748,38.24623,0 days 06:05:00,6.0833
9,Rowan,I-64,I-64 NC,135.0,135.0,Westbound reduced to one lane due to a rockslide. Expect delays.,2021-12-08 19:20:00,2021-12-09 01:22:01,-83.519086,38.185869,0 days 06:02:01,6.0336
9,Rowan,KY-1722,LOWER LICKING RD,0.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 13:01:00,2021-03-01 23:02:01,-83.56326,38.150657,0 days 10:01:01,10.0169
9,Rowan,KY-1722,LOWER LICKING RD,5.0,5.0,SLIDE WHERE IT CROSSES I 64,2021-02-24 07:41:00,2021-02-24 12:58:01,-83.587893,38.169703,0 days 05:17:01,5.2836
9,Rowan,KY-801,KY HIGHWAY 801 S,7.5,8.0,ROCKSLIDE ALL LANES ARE BLOCKED FOR SEVERAL DAYS.,2021-01-12 12:21:00,2021-01-14 21:16:01,-83.514249,38.107297,2 days 08:55:01,56.9169
9,Rowan,KY-801,KY HIGHWAY 801 S,7.5,8.0,Blocked near Billy's Branch.,2021-01-12 12:21:00,2021-01-16 17:20:00,-83.514249,38.107297,4 days 04:59:00,100.9833
9,Rowan,KY-801,KY HIGHWAY 801 S,7.5,8.0,ROCKSLIDE ALL LANES ARE BLOCKED FOR SEVERAL WEEKS.,2021-01-12 12:21:00,2021-01-12 17:44:01,-83.514249,38.107297,0 days 05:23:01,5.3836
10,Breathitt,KY-1098,KY-1098,0.0,1.0,ROADWAY BLOCKED DUE TO FLOODING,2021-02-28 14:17:00,2021-03-01 19:16:01,-83.341449,37.535013,1 days 04:59:01,28.9836
10,Breathitt,KY-1098,KY-1098,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 10:07:00,2021-03-02 21:58:01,-83.341449,37.535013,1 days 11:51:01,35.8503
10,Breathitt,KY-1098,KY-1098,0.0,1.0,Blocked due to flooding in the area.,2021-03-29 11:53:00,2021-03-30 19:22:01,-83.341449,37.535013,1 days 07:29:01,31.4836
10,Breathitt,KY-1110,KY-1110,12.4,12.4,"Reduced to one lane, 1/2 mile south of the junction of KY 397.",2021-02-24 22:59:00,2021-02-25 05:58:01,-83.380218,37.477829,0 days 06:59:01,6.9836
10,Breathitt,KY-1812,KY-1812,14.0,15.0,Road closed due to flooding. Updates as available.,2021-03-01 10:10:00,2021-03-02 21:58:01,-83.418446,37.664455,1 days 11:48:01,35.8003
10,Breathitt,KY-2472,KY-2472,0.0,0.2,Road closed due to flooding. Updates at needed.,2021-03-04 18:00:00,2021-03-05 00:04:00,-83.384701,37.550724,0 days 06:04:00,6.0667
10,Breathitt,KY-2472,KY-2472,0.0,0.2,Road closed due to flooding. Updates as available.,2021-03-04 18:00:00,2021-03-06 19:50:01,-83.384701,37.550724,2 days 01:50:01,49.8336
10,Breathitt,KY-30,KY-30,10.0,11.0,Road closed due to flooding. Updates as available.,2021-03-01 10:09:00,2021-03-02 21:58:01,-83.410284,37.521837,1 days 11:49:01,35.8169
10,Breathitt,KY-3237,KY-3237,2.3,2.3,Roadway blocked due to a break in the pavement. Updates as available.,2021-03-04 14:30:00,2021-03-08 21:58:00,-83.47381,37.461283,4 days 07:28:00,103.4667
10,Breathitt,KY-476,KY-476,8.0,9.0,ROADWAY BLOCKED DUE TO FLOODING,2021-02-28 14:19:00,2021-03-01 19:18:01,-83.295136,37.470345,1 days 04:59:01,28.9836
10,Breathitt,KY-476,KY-476,8.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 10:09:00,2021-03-02 21:58:01,-83.295136,37.470345,1 days 11:49:01,35.8169
10,Breathitt,KY-542,KY-542,3.0,4.0,ROADWAY BLOCKED DUE TO FLOODING,2021-02-28 14:18:00,2021-03-01 19:16:01,-83.186512,37.559033,1 days 04:58:01,28.9669
10,Breathitt,KY-542,KY-542,3.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 10:08:00,2021-03-02 21:58:01,-83.186512,37.559033,1 days 11:50:01,35.8336
10,Estill,KY-1057,HIGH ROCK RD,0.3,0.3,Road closed due to flooding. Updates as available.,2021-03-02 09:50:00,2021-03-03 00:34:01,-83.826271,37.762455,0 days 14:44:01,14.7336
10,Estill,KY-1571,MILLERS CREEK RD,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-04 11:00:00,2021-03-05 19:48:01,-83.875646,37.668135,1 days 08:48:01,32.8003
10,Estill,KY-1571,MILLERS CREEK RD,1.0,2.0,Road closed due to mudslide.,2021-03-05 14:49:00,2021-03-16 17:40:01,-83.924001,37.682484,11 days 02:51:01,266.8503
10,Estill,KY-1571,MILLERS CREEK RD,3.9,4.8,Road closed due to flooding. Updates as available.,2021-03-29 12:20:00,2021-03-29 18:08:01,-83.878183,37.668816,0 days 05:48:01,5.8003
10,Estill,KY-1571,MILLERS CREEK RD,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-01 10:52:00,2021-03-05 14:54:01,-83.875646,37.668135,4 days 04:02:01,100.0336
10,Estill,KY-1571,MILLERS CREEK RD,4.0,4.5,Road closed due to flooding. Updates as available.,2021-03-29 12:20:00,2021-03-30 20:58:01,-83.878183,37.668816,1 days 08:38:01,32.6336
10,Estill,KY-1645,KIRKLAND AVE,0.0,2.2,Road closed due to flooding. Updates as available.,2021-03-01 10:55:00,2021-03-02 21:58:01,-83.962274,37.686439,1 days 11:03:01,35.0503
10,Estill,KY-1645,KIRKLAND AVE,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-04 11:01:00,2021-03-05 14:54:01,-83.957262,37.682658,1 days 03:53:01,27.8836
10,Estill,KY-3328,RED LICK RD,0.0,1.3,Road closed due to flooding.,2021-01-26 15:02:00,2021-01-27 21:58:01,-84.002289,37.670468,1 days 06:56:01,30.9336
10,Estill,KY-3328,RED LICK RD,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 10:53:00,2021-03-02 21:58:01,-84.002219,37.668606,1 days 11:05:01,35.0836
10,Estill,KY-3328,RED LICK RD,0.0,1.3,Road closed due to flooding. Updates as available.,2021-03-04 11:02:00,2021-03-31 14:26:01,-84.002289,37.670468,27 days 03:24:01,651.4003
10,Estill,KY-499,WISEMANTOWN RD,6.0,7.0,Road closed due to flooding. Updates as available.,2021-03-04 11:01:00,2021-03-05 01:18:01,-83.999616,37.683528,0 days 14:17:01,14.2836
10,Estill,KY-499,WISEMANTOWN RD,6.7,7.7,Road closed due to flooding. Updates as available.,2021-03-01 10:54:00,2021-03-02 21:58:01,-83.991077,37.690546,1 days 11:04:01,35.0669
10,Estill,KY-52,COW CREEK RD,7.0,13.0,Road closed due to flooding. Updates as available.,2021-03-01 10:53:00,2021-03-02 21:58:01,-83.945777,37.688167,1 days 11:05:01,35.0836
10,Estill,KY-52,MAIN ST,9.0,9.5,Road closed due to flooding. Updates as available.,2021-03-04 11:03:00,2021-03-05 14:52:01,-83.953005,37.684439,1 days 03:49:01,27.8169
10,Estill,KY-52,RICHMOND RD,6.7,7.3,Road closed due to flooding. Updates as available.,2021-03-02 09:58:00,2021-03-04 12:56:02,-83.982902,37.696042,2 days 02:58:02,50.9672
10,Estill,KY-52,TIPTON RDG,18.0,18.5,Road closed due to flooding. Updates as available.,2021-03-02 09:53:00,2021-03-04 16:00:01,-83.859302,37.674989,2 days 06:07:01,54.1169
10,Estill,KY-594,RED LICK RD,7.0,13.0,Road closed due to flooding. Updates as available.,2021-03-01 10:54:00,2021-03-02 21:58:01,-83.986959,37.641337,1 days 11:04:01,35.0669
10,Estill,KY-89,S IRVINE RD,10.7,11.3,Road closed due to flooding. Updates as available.,2021-03-02 09:57:00,2021-03-03 21:58:00,-83.976095,37.691413,1 days 12:01:00,36.0167
10,Estill,KY-89,S IRVINE RD,11.0,11.0,Road blocked due to flooding. Updates as available.,2021-03-02 10:00:00,2021-03-04 12:56:02,-83.976095,37.691413,2 days 02:56:02,50.9339
10,Estill,KY-89,WINCHESTER RD,12.3,13.1,Road closed due to flooding. Updates as available.,2021-03-02 09:54:00,2021-03-04 12:56:02,-83.981047,37.717566,2 days 03:02:02,51.0339
10,Estill,KY-89,WINCHESTER RD,14.1,15.4,Road closed due to flooding. Updates as available.,2021-03-02 09:57:00,2021-03-04 12:56:02,-83.991838,37.745111,2 days 02:59:02,50.9839
10,Lee,KY-11,KENTUCKY HIGHWAY 11,3.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 11:58:00,2021-03-02 21:58:01,-83.708144,37.562799,1 days 10:00:01,34.0003
10,Lee,KY-1144,KY 1144,1.0,3.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:29:00,2021-03-02 05:28:01,-83.7092,37.602447,1 days 04:59:01,28.9836
10,Lee,KY-1144,KY 1144,1.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 11:56:00,2021-03-02 21:58:01,-83.7092,37.602447,1 days 10:02:01,34.0336
10,Lee,KY-1411,SOUTHFORK RD,0.0,4.9,Road blocked due to flooding. Updates as needed.,2021-02-28 19:00:00,2021-03-01 23:58:01,-83.685805,37.546176,1 days 04:58:01,28.9669
10,Lee,KY-2017,KENTUCKY HIGHWAY 2017,5.7,5.7,Blocked between Glen Eden Rd. and Decoursey Rd. No marked detour. Motorists may self-detour via KY 52 and KY 708.,2021-03-07 16:30:00,2021-03-20 21:58:01,-83.566165,37.619818,13 days 05:28:01,317.4669
10,Lee,KY-52,KENTUCKY HIGHWAY 52,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-02 12:22:00,2021-03-03 21:00:01,-83.8178,37.659363,1 days 08:38:01,32.6336
10,Lee,KY-52,KENTUCKY HIGHWAY 52,1.0,2.0,Road blocked due to flooding. Updates as needed.,2021-02-28 19:00:00,2021-03-01 23:58:01,-83.803801,37.653911,1 days 04:58:01,28.9669
10,Lee,KY-52,KENTUCKY HIGHWAY 52,1.0,2.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:28:00,2021-03-02 05:26:01,-83.803801,37.653911,1 days 04:58:01,28.9669
10,Lee,KY-52,KENTUCKY HIGHWAY 52,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 11:56:00,2021-03-02 21:58:01,-83.803801,37.653911,1 days 10:02:01,34.0336
10,Lee,KY-52,KENTUCKY HIGHWAY 52,21.0,21.0,Road blocked due to rockslide,2021-03-01 06:59:00,2021-03-01 15:58:01,-83.59731,37.577336,0 days 08:59:01,8.9836
10,Lee,KY-52,KENTUCKY HIGHWAY 52,21.0,21.0,Road closed due to rockslide.,2021-03-01 11:57:00,2021-03-02 16:32:01,-83.59731,37.577336,1 days 04:35:01,28.5836
10,Lee,KY-52,KY-52,13.0,17.0,ROADWAY BLOCKED DUE TO A MUDSLIDE,2021-06-11 07:34:00,2021-06-11 15:32:01,-83.677184,37.580435,0 days 07:58:01,7.9669
10,Lee,KY-708,HIGHWAY 708,3.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 11:58:00,2021-03-02 21:58:01,-83.592665,37.557033,1 days 10:00:01,34.0003
10,Magoffin,KY-30,KY-30,10.0,10.9,Road closed due to flooding. Updates as available.,2021-03-01 12:17:00,2021-03-03 20:58:00,-83.090192,37.747133,2 days 08:41:00,56.6833
10,Magoffin,KY-7,GARDNER TRL,23.0,25.1,Road closed due to flooding. Updates as available.,2021-03-01 12:03:00,2021-03-03 21:00:01,-83.064037,37.736808,2 days 08:57:01,56.9503
10,Magoffin,KY-7,KY-7,18.5,19.5,Road closed due to flooding. Updates as available.,2021-03-01 12:03:00,2021-03-03 21:00:01,-83.033071,37.681315,2 days 08:57:01,56.9503
10,Magoffin,KY-867,KY-867,0.0,5.7,Road closed due to flooding. Updates as available.,2021-03-01 12:16:00,2021-03-03 21:00:01,-83.065118,37.696128,2 days 08:44:01,56.7336
10,Magoffin,US-460,US-460,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 12:18:00,2021-03-03 20:58:00,-83.156294,37.815601,2 days 08:40:00,56.6667
10,Magoffin,US-460,US-460,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-01 12:18:00,2021-03-03 20:58:00,-83.142534,37.784373,2 days 08:40:00,56.6667
10,Magoffin,US-460,US-460,7.0,8.0,Road closed due to flooding. Updates as available.,2021-03-01 12:19:00,2021-03-03 20:58:00,-83.117273,37.755313,2 days 08:39:00,56.65
10,Menifee,KY-1274,HWY 1274,0.5,0.5,Road closed due to flooding.,2021-01-25 18:00:00,2021-01-25 23:54:01,-83.603471,37.973849,0 days 05:54:01,5.9003
10,Menifee,KY-715,RED RIVER RD,0.5,0.5,Blocked due to a mudslide in the area.,2021-03-01 13:28:00,2021-03-03 17:58:00,-83.582425,37.821379,2 days 04:30:00,52.5
10,Menifee,KY-715,RED RIVER RD,0.5,0.5,Road closed due to flooding. Updates as available.,2021-03-01 15:32:00,2021-03-02 21:58:01,-83.582425,37.821379,1 days 06:26:01,30.4336
10,Menifee,KY-715,RED RIVER RD,1.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 12:28:00,2021-03-01 23:02:01,-83.585696,37.82565,0 days 10:34:01,10.5669
10,Menifee,US-460,US-460 W,0.0,1.0,Road closed due to flooding.,2021-12-06 09:10:00,2021-12-06 16:46:00,-83.765296,37.948806,0 days 07:36:00,7.6
10,Morgan,KY-1162,KY-1162,0.7,0.7,Road blocked to through traffic for slide repairs. Motorists can use KY 191 and KY 1000 as an alternate route.,2021-06-17 07:00:00,2021-06-17 22:58:01,-83.23782,37.826989,0 days 15:58:01,15.9669
10,Morgan,KY-1260,COFFEE CREEK RD,4.1,4.1,Road closed due to mudslide.,2021-03-01 12:34:00,2021-03-03 15:52:01,-83.042581,37.890758,2 days 03:18:01,51.3003
10,Morgan,KY-191,HIGHWAY 191,13.0,13.0,Road closed due to flooding. Updates as available.,2021-03-01 12:30:00,2021-03-03 15:40:01,-83.262858,37.882554,2 days 03:10:01,51.1669
10,Morgan,KY-191,HIGHWAY 191,14.0,14.0,Road closed due to flooding. Updates as available.,2021-03-01 12:31:00,2021-03-03 15:40:01,-83.275144,37.892624,2 days 03:09:01,51.1503
10,Morgan,KY-2498,LIBERTY RD,6.0,6.0,Reduced to one lane due to break in road.,2021-03-01 12:29:00,2021-03-03 15:40:01,-83.280292,37.926686,2 days 03:11:01,51.1836
10,Morgan,US-460,HIGHWAY 460 E,18.5,23.5,Road closed due to flooding. Updates as available.,2021-03-01 12:33:00,2021-03-03 15:38:01,-83.221133,37.902629,2 days 03:05:01,51.0836
10,Morgan,US-460,HIGHWAY 460 W,10.5,10.5,Road closed due to flooding. Updates as available.,2021-03-01 12:32:00,2021-03-03 15:38:01,-83.340808,37.866661,2 days 03:06:01,51.1003
10,Morgan,US-460,W MAIN ST,15.1,15.1,Road closed due to flooding. Updates as available.,2021-03-01 12:31:00,2021-03-03 15:40:01,-83.283662,37.899824,2 days 03:09:01,51.1503
10,Owsley,KY-11,KY-11,3.0,6.0,Road closed due to flooding. Updates as available.,2021-03-01 12:39:00,2021-03-02 21:58:01,-83.686249,37.389345,1 days 09:19:01,33.3169
10,Owsley,KY-11,KY-11,10.0,11.0,Road closed due to flooding. Updates as available.,2021-03-01 12:38:00,2021-03-02 21:58:01,-83.684272,37.45638,1 days 09:20:01,33.3336
10,Owsley,KY-2024,KY-2024,6.3,7.4,Road closed due to flooding. Updates as available.,2021-03-28 20:12:00,2021-03-30 01:32:02,-83.648447,37.440851,1 days 05:20:02,29.3339
10,Owsley,KY-2024,KY-2024,7.0,8.0,"Road blocked due to flooding, will update as needed.",2021-02-27 22:00:00,2021-03-01 02:58:01,-83.639589,37.445933,1 days 04:58:01,28.9669
10,Owsley,KY-2024,KY-2024,7.0,8.0,Road closed due to flooding. Updates as available.,2021-03-01 12:37:00,2021-03-02 21:58:01,-83.639589,37.445933,1 days 09:21:01,33.3503
10,Owsley,KY-2025,KY-2025,5.0,5.9,Road closed due to flooding. Updates as available.,2021-03-01 12:42:00,2021-03-02 21:58:01,-83.675582,37.413508,1 days 09:16:01,33.2669
10,Owsley,KY-28,KY-28,1.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 12:37:00,2021-03-02 21:58:01,-83.647697,37.459125,1 days 09:21:01,33.3503
10,Owsley,KY-30,KY-30,11.0,13.0,Road closed due to flooding. Updates as available.,2021-03-01 12:42:00,2021-03-02 16:38:01,-83.649787,37.483888,1 days 03:56:01,27.9336
10,Owsley,KY-3347,SHEPHERD RD,0.0,0.8,"Road blocked due to flooding, will update as needed.",2021-02-27 22:00:00,2021-03-01 02:58:01,-83.660601,37.476532,1 days 04:58:01,28.9669
10,Owsley,KY-3347,SHEPHERD RD,0.0,0.8,Road closed due to flooding. Updates as available.,2021-03-01 12:36:00,2021-03-02 21:58:01,-83.660601,37.476532,1 days 09:22:01,33.3669
10,Owsley,KY-3347,SHEPHERD RD,0.5,0.7,Road closed due to flooding. Updates as available.,2021-03-28 20:03:00,2021-03-30 14:14:01,-83.660563,37.479337,1 days 18:11:01,42.1836
10,Perry,KY-1087,BALLS FORK RD,1.9,1.9,"Blocked due to pavement break.  Drivers can use KY 476, KY 80, and KY 160 through Knott County to bypass the closed section.",2021-03-25 10:12:00,2021-03-26 02:24:00,-83.12244,37.383009,0 days 16:12:00,16.2
10,Perry,KY-1087,BALLS FORK RD,1.9,1.9,Blocked due to pavement break.,2021-03-25 10:12:00,2021-03-25 15:22:01,-83.12244,37.383009,0 days 05:10:01,5.1669
10,Perry,KY-1087,BALLS FORK RD,1.9,1.9,"Blocked between KY 476 and Knott County line. Motorists may detour via KY 476, KY 80 and KY 160.",2021-03-25 10:12:00,2021-04-03 21:58:01,-83.12244,37.383009,9 days 11:46:01,227.7669
10,Perry,KY-451,CHRISTOPHER RD,1.4,1.4,Road closed due to mudslide.,2021-03-01 12:43:00,2021-03-04 14:38:01,-83.174459,37.238843,3 days 01:55:01,73.9169
10,Powell,KY-1057,11TH ST,0.3,0.3,Roadway closed due to flooding. Updates as available.,2021-03-02 19:00:00,2021-03-03 18:00:01,-83.918748,37.853573,0 days 23:00:01,23.0003
10,Powell,KY-1057,HARDWICKS CREEK RD,4.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 12:52:00,2021-03-02 21:58:01,-83.913069,37.803851,1 days 09:06:01,33.1003
10,Powell,KY-11,CAMPTON RD,4.0,5.0,Road closed due to mudslide.,2021-03-01 12:50:00,2021-03-02 21:58:01,-83.713093,37.80811,1 days 09:08:01,33.1336
10,Powell,KY-11,CAMPTON RD,10.0,10.0,Road closed due to flooding. Updates as available.,2021-03-01 12:49:00,2021-03-02 21:58:01,-83.780831,37.838552,1 days 09:09:01,33.1503
10,Powell,KY-1184,LITTLE NORTH BEND RD,0.0,0.5,Road closed due to flooding. Updates as available.,2021-03-01 12:53:00,2021-03-02 21:58:01,-83.808494,37.842413,1 days 09:05:01,33.0836
10,Powell,KY-1184,LITTLE NORTH BEND RD,0.0,0.2,"Powell Co. Ky 2026 1.9 - 3 MM, Ky 1184 0 - .217, Ky 613 or Bowen Service Rd",2021-07-02 03:47:00,2021-07-02 14:28:01,-83.810549,37.841458,0 days 10:41:01,10.6836
10,Powell,KY-2026,POMPEII RD,0.0,4.2,Road closed due to flooding. Updates as available.,2021-03-01 12:54:00,2021-03-02 21:58:01,-83.888248,37.86479,1 days 09:04:01,33.0669
10,Powell,KY-2026,POMPEII RD,0.0,0.2,Roadway closed due to flooding. Updates as available.,2021-03-02 19:00:00,2021-03-03 18:00:01,-83.917573,37.860417,0 days 23:00:01,23.0003
10,Powell,KY-2026,POMPEII RD,1.9,3.0,"Powell County Ky 2026 1.9 - 3 MM, Ky 1184 0 - .217, Ky 613 or Bowen Service Rd",2021-07-02 03:45:00,2021-07-02 15:44:01,-83.883064,37.864308,0 days 11:59:01,11.9836
10,Powell,KY-2026,POMPEII RD,2.0,2.3,Roadway closed due to flooding. Updates as available.,2021-03-02 19:00:00,2021-03-03 18:00:01,-83.887753,37.865355,0 days 23:00:01,23.0003
10,Powell,KY-2026,POMPEII RD,2.0,3.0,Roadway blocked due to flooding. Updates as available.,2021-08-19 15:00:00,2021-08-20 13:58:01,-83.882414,37.863821,0 days 22:58:01,22.9669
10,Powell,KY-213,MORRIS CREEK RD,8.0,9.0,Road closed due to flooding. Updates as available.,2021-03-01 16:00:00,2021-03-01 23:04:01,-83.854574,37.858214,0 days 07:04:01,7.0669
10,Powell,KY-613,LITTLE NORTH FORK RD,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 12:51:00,2021-03-02 21:58:01,-83.768451,37.847698,1 days 09:07:01,33.1169
10,Powell,KY-613,NORTH FORK RD,0.0,9.7,"Powell Co. Ky 2026 1.9 - 3 MM, Ky 1184 0 - .217, Ky 613 or Bowen Service Rd",2021-07-02 03:48:00,2021-07-02 11:42:01,-83.725094,37.848556,0 days 07:54:01,7.9003
10,Powell,KY-615,PAINT CREEK RD,4.0,4.0,Road closed due to flooding. Updates as available.,2021-03-01 15:59:00,2021-03-02 21:58:01,-83.8592,37.867915,1 days 05:59:01,29.9836
10,Powell,KY-82,IRVINE RD,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 15:59:00,2021-03-02 21:58:01,-83.957526,37.846964,1 days 05:59:01,29.9836
10,Powell,KY-82,IRVINE RD,1.0,1.1,Blocked due to high water.,2021-03-01 11:36:00,2021-03-02 16:34:01,-83.950491,37.85144,1 days 04:58:01,28.9669
10,Wolfe,KY-1094,KY 1094,0.0,7.5,Road closed due to flooding. Updates as available.,2021-03-01 13:09:00,2021-03-01 21:06:01,-83.281939,37.711251,0 days 07:57:01,7.9503
10,Wolfe,KY-191,KY 191,10.0,15.0,Road closed due to flooding. Updates as available.,2021-03-01 13:11:00,2021-03-01 21:04:01,-83.380229,37.794756,0 days 07:53:01,7.8836
10,Wolfe,KY-205,KY 205,2.0,6.0,Road closed due to flooding. Updates as available.,2021-03-01 13:10:00,2021-03-01 21:04:01,-83.332689,37.735925,0 days 07:54:01,7.9003
10,Wolfe,KY-2491,KY 2491,4.0,6.0,Road closed due to flooding. Updates as available.,2021-03-01 13:12:00,2021-03-01 21:04:01,-83.480631,37.732104,0 days 07:52:01,7.8669
10,Wolfe,KY-715,KY 715,10.6,12.0,Road is closed due to a break in pavement. Motorists can use KY 15 and KY 77 through Powell and Menifee counties as a detour. Updates as available.,2021-03-04 14:26:00,2021-03-04 19:44:11,-83.582534,37.81418,0 days 05:18:11,5.3031
10,Wolfe,KY-715,KY 715,10.6,12.0,Roadway closed due to a break in the pavement. Motorists can use KY 15 and KY 77 through Powell and Menifee counties as a detour. Updates as available.,2021-03-04 14:30:00,2021-04-08 17:08:00,-83.582534,37.81418,35 days 02:38:00,842.6333
10,Wolfe,KY-715,KY 715,12.0,12.0,Road closed due to break in road.,2021-03-04 13:06:00,2021-03-04 19:26:01,-83.5748,37.819799,0 days 06:20:01,6.3336
11,Bell,KY-1344,HIGHWAY 1344,3.0,5.0,Blocked due to flooding.,2021-03-28 08:27:00,2021-03-29 18:36:00,-83.605703,36.714955,1 days 10:09:00,34.15
11,Bell,KY-1534,HIGHWAY 1534,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 14:25:00,2021-03-04 14:16:01,-83.670435,36.705038,2 days 23:51:01,71.8503
11,Bell,KY-1534,HIGHWAY 1534,2.0,4.0,Blocked due to flooding.,2021-03-28 08:33:00,2021-03-29 18:36:00,-83.658777,36.709345,1 days 10:03:00,34.05
11,Bell,KY-188,HIGHWAY 188,0.0,1.0,Blocked due to flooding.,2021-03-28 08:31:00,2021-03-29 13:12:00,-83.686004,36.662532,1 days 04:41:00,28.6833
11,Bell,KY-2013,HIGHWAY 2013,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 09:40:00,2021-03-04 14:16:01,-83.625966,36.776851,3 days 04:36:01,76.6003
11,Bell,KY-2013,HIGHWAY 2013,0.0,1.0,Blocked due to flooding.,2021-03-28 08:27:00,2021-03-29 18:34:00,-83.625966,36.776851,1 days 10:07:00,34.1167
11,Bell,KY-2014,HIGHWAY 2014,0.0,2.0,Blocked due to flooding.,2021-03-28 08:26:00,2021-03-29 18:34:00,-83.732986,36.792067,1 days 10:08:00,34.1333
11,Bell,KY-2015,HIGHWAY 2015,0.0,2.8,Blocked to flooding in the area.,2021-03-29 14:37:00,2021-03-30 10:54:01,-83.726658,36.773723,0 days 20:17:01,20.2836
11,Bell,KY-221,HIGHWAY 221,0.0,1.0,Road closed due to flooding. Updates as available.,2021-03-01 09:39:00,2021-03-04 14:16:01,-83.661729,36.773043,3 days 04:37:01,76.6169
11,Bell,KY-221,HIGHWAY 221,0.0,1.0,Blocked due to flooding.,2021-03-28 10:07:00,2021-03-29 18:34:00,-83.661729,36.773043,1 days 08:27:00,32.45
11,Bell,KY-221,HIGHWAY 221,7.0,8.0,Blocked due to flooding.,2021-03-28 10:08:00,2021-03-29 18:36:00,-83.553418,36.811123,1 days 08:28:00,32.4667
11,Bell,KY-3486,OLD PINEVILLE PIKE,2.0,3.0,Blocked due to flooding.,2021-03-28 08:31:00,2021-03-29 13:12:00,-83.70169,36.657889,1 days 04:41:00,28.6833
